,"Bruhat Bengaluru Mahanagara Palike
Works Bill Public View
",,,,,,,,,,,,,,,,,,,,,,,,,,
42,42,037-17-000005,11-May-2017,30-May-2018,Proposed EWS Housing complex at 1st main road BK Nagara Slum Yeshwanthapura in ward no 37 Block-B-2,037 Yeshwanthpura,Executive Engineer Rajarajeshwari Nagar Division,P3157 Construction of Houses for Backward classes and Minorities and EWS at Yeshwanthpur,"M/s, RR Infratech,",9999999999,,Running,000028,11-May-2017,000013,22-Jun-2018,000038,22-Jun-2018,,           ,Under Process in Executive Engineer,6426252,Sixty Four Lakh Twenty Six Thousand Two Hundred Fifty Two,2116252,Twenty One Lakh Sixteen Thousand Two Hundred Fifty Two,4310000,Fourty Three Lakh Ten Thousand 
43,43,037-17-000006,11-May-2017,30-May-2018,Proposed EWS Housing complex at 1st main road B K Nagar Slum Yeshwanthapur ward no 37 Block D-4,037 Yeshwanthpura,Executive Engineer Rajarajeshwari Nagar Division,P3157 Construction of Houses for Backward classes and Minorities and EWS at Yeshwanthpur,"M/s, RR Infratech,",9999999999,,Running,000026,11-May-2017,000015,22-Jun-2018,000040,22-Jun-2018,,           ,Under Process in Executive Engineer,6044020,Sixty  Lakh Fourty Four Thousand Twenty ,2074020,Twenty  Lakh Seventy Four Thousand Twenty ,3970000,Thirty Nine Lakh Seventy  Thousand 
44,44,037-15-000005,15-Mar-2016,28-Sep-2017,Construction of BBMP School Building in ward No-37  ,037 Yeshwanthpura,Executive Engineer Rajarajeshwari Nagar Division,P3089 Special Development works in 7 CMC and 1 TMC area in BBMP,M.R  Constructions,9999999999,,Third and Final,000139,01-Apr-2017,000003,15-Nov-2017,000071,23-Nov-2017,007932,13-Dec-2018,000298 / 20-Dec-2018 in RTGS,525745,Five Lakh Twenty Five Thousand Seven Hundred Fourty Five,27745,Twenty Seven Thousand Seven Hundred Fourty Five,498000,Four Lakh Ninety Eight Thousand 
45,45,037-15-000005,15-Mar-2016,27-Jun-2017,Construction of BBMP School Building in ward No-37  ,037 Yeshwanthpura,Executive Engineer Rajarajeshwari Nagar Division,P3089 Special Development works in 7 CMC and 1 TMC area in BBMP,M.R  Constructions,9999999999,,Running,000139,01-Apr-2017,000014,27-Jun-2017,000073,27-Jun-2017,001974,26-May-2018,000064 / 01-Jun-2018 in RTGS,13122391,One Crore Thirty One Lakh Twenty Two Thousand Three Hundred Ninety One,962391,Nine Lakh Sixty Two Thousand Three Hundred Ninety One,12160000,One Crore Twenty One Lakh Sixty  Thousand 
46,46,037-15-000005,15-Mar-2016,11-Nov-2016,Construction of BBMP School Building in ward No-37  ,037 Yeshwanthpura,Executive Engineer Rajarajeshwari Nagar Division,P3089 Special Development works in 7 CMC and 1 TMC area in BBMP,M.R  Constructions,9999999999,,Running,000139,01-Apr-2017,000054,01-Mar-2016,000172,18-Nov-2016,000456,09-Apr-2018,000020 / 13-Apr-2018 in RTGS,10438659,One Crore Four Lakh Thirty Eight Thousand Six Hundred Fifty Nine,1982659,Nineteen Lakh Eighty Two Thousand Six Hundred Fifty Nine,8456000,Eighty Four Lakh Fifty Six Thousand 
47,47,037-16-000001,19-Jul-2018,09-Mar-2021,Operation and Maintenance of Street Light System in Ward No. 37-Yashavanthapur Package R5 of RajarajeshwariNagar Zone.,037 Yeshwanthpura,Executive Engineer (Electrical) Rajarajeshwari Nagar Zone,P0300 M and R to Street Lights - Replacement of Burnt Bulbs etc. (Package),Prema Electricals Enterprises,9845004432,,Final,000049,09-Mar-2017,000130,09-Mar-2021,000129,09-Mar-2021,,           ,000082 / 18-Jun-2021 in RTGS,297430,Two Lakh Ninety Seven Thousand Four Hundred Thirty ,37378,Thirty Seven Thousand Three Hundred Seventy Eight,260052,Two Lakh Sixty  Thousand Fifty Two
48,48,037-16-000001,19-Jul-2018,10-Dec-2020,Operation and Maintenance of Street Light System in Ward No. 37-Yashavanthapur Package R5 of RajarajeshwariNagar Zone.,037 Yeshwanthpura,Executive Engineer (Electrical) Rajarajeshwari Nagar Zone,P0300 M and R to Street Lights - Replacement of Burnt Bulbs etc. (Package),Prema Electricals Enterprises,9845004432,,Running,000049,09-Mar-2017,000094,10-Dec-2020,000093,10-Dec-2020,003455,18-Dec-2020,000243 / 29-Dec-2020 in RTGS,535486,Five Lakh Thirty Five Thousand Four Hundred Eighty Six,64291,Sixty Four Thousand Two Hundred Ninety One,471195,Four Lakh Seventy One Thousand One Hundred Ninety Five
49,49,037-16-000001,19-Jul-2018,25-Jun-2020,Operation and Maintenance of Street Light System in Ward No. 37-Yashavanthapur Package R5 of RajarajeshwariNagar Zone.,037 Yeshwanthpura,Executive Engineer (Electrical) Rajarajeshwari Nagar Zone,P0300 M and R to Street Lights - Replacement of Burnt Bulbs etc. (Package),Prema Electricals Enterprises,9845004432,,Running,000049,09-Mar-2017,000037,25-Jun-2020,000037,25-Jun-2020,001802,11-Jul-2020,000214 / 26-Nov-2020 in RTGS,356990,Three Lakh Fifty Six Thousand Nine Hundred Ninety ,47561,Fourty Seven Thousand Five Hundred Sixty One,309429,Three Lakh Nine Thousand Four Hundred Twenty Nine
50,50,037-16-000001,19-Jul-2018,29-Jan-2020,Operation and Maintenance of Street Light System in Ward No. 37-Yashavanthapur Package R5 of RajarajeshwariNagar Zone.,037 Yeshwanthpura,Executive Engineer (Electrical) Rajarajeshwari Nagar Zone,P0300 M and R to Street Lights - Replacement of Burnt Bulbs etc. (Package),Prema Electricals Enterprises,9845004432,,Running,000049,09-Mar-2017,000169,29-Jan-2020,000169,29-Jan-2020,001803,11-Jul-2020,000214 / 26-Nov-2020 in RTGS,267743,Two Lakh Sixty Seven Thousand Seven Hundred Fourty Three,32146,Thirty Two Thousand One Hundred Fourty Six,235597,Two Lakh Thirty Five Thousand Five Hundred Ninety Seven
51,51,037-16-000001,19-Jul-2018,31-Oct-2019,Operation and Maintenance of Street Light System in Ward No. 37-Yashavanthapur Package R5 of RajarajeshwariNagar Zone.,037 Yeshwanthpura,Executive Engineer (Electrical) Rajarajeshwari Nagar Zone,P0300 M and R to Street Lights - Replacement of Burnt Bulbs etc. (Package),Prema Electricals Enterprises,9845004432,,Running,000049,09-Mar-2017,000124,31-Oct-2019,000124,31-Oct-2019,006211,13-Nov-2019,000272 / 20-Nov-2019 in RTGS,267743,Two Lakh Sixty Seven Thousand Seven Hundred Fourty Three,32146,Thirty Two Thousand One Hundred Fourty Six,235597,Two Lakh Thirty Five Thousand Five Hundred Ninety Seven
52,52,037-16-000001,19-Jul-2018,19-Jul-2019,Operation and Maintenance of Street Light System in Ward No. 37-Yashavanthapur Package R5 of RajarajeshwariNagar Zone.,037 Yeshwanthpura,Executive Engineer (Electrical) Rajarajeshwari Nagar Zone,P0300 M and R to Street Lights - Replacement of Burnt Bulbs etc. (Package),Prema Electricals Enterprises,9845004432,,Running,000049,09-Mar-2017,000085,31-Jul-2019,000085,31-Jul-2019,004365,07-Aug-2019,000149 / 08-Aug-2019 in RTGS,356990,Three Lakh Fifty Six Thousand Nine Hundred Ninety ,42861,Fourty Two Thousand Eight Hundred Sixty One,314129,Three Lakh Fourteen Thousand One Hundred Twenty Nine
53,53,037-16-000001,19-Jul-2018,18-Sep-2019,Operation and Maintenance of Street Light System in Ward No. 37-Yashavanthapur Package R5 of RajarajeshwariNagar Zone.,037 Yeshwanthpura,Executive Engineer (Electrical) Rajarajeshwari Nagar Zone,P0300 M and R to Street Lights - Replacement of Burnt Bulbs etc. (Package),Prema Electricals Enterprises,9845004432,,Running,000049,09-Mar-2017,000003,05-Apr-2019,000003,05-Apr-2019,001799,20-May-2019,000055 / 21-May-2019 in RTGS,535486,Five Lakh Thirty Five Thousand Four Hundred Eighty Six,69439,Sixty Nine Thousand Four Hundred Thirty Nine,466047,Four Lakh Sixty Six Thousand Fourty Seven
54,54,037-16-000001,10-Mar-2017,09-Mar-2019,Operation and Maintenance of Street Light System in Ward No. 37-Yashavanthapur Package R5 of RajarajeshwariNagar Zone.,037 Yeshwanthpura,Executive Engineer (Electrical) Rajarajeshwari Nagar Zone,P0300 M and R to Street Lights - Replacement of Burnt Bulbs etc. (Package),Prema Electricals Enterprises,9845004432,,Running,000049,09-Mar-2017,000100,03-Dec-2018,000101,03-Dec-2018,000583,15-Apr-2019,000020 / 20-Apr-2019 in RTGS,535486,Five Lakh Thirty Five Thousand Four Hundred Eighty Six,41666,Fourty One Thousand Six Hundred Sixty Six,493820,Four Lakh Ninety Three Thousand Eight Hundred Twenty 
55,55,037-16-000001,10-Mar-2017,09-Mar-2018,Operation and Maintenance of Street Light System in Ward No. 37-Yashavanthapur Package R5 of RajarajeshwariNagar Zone.,037 Yeshwanthpura,Executive Engineer (Electrical) Rajarajeshwari Nagar Zone,P0300 M and R to Street Lights - Replacement of Burnt Bulbs etc. (Package),Prema Electricals Enterprises,9845004432,,Running,000049,09-Mar-2017,000032,14-Aug-2018,000033,14-Aug-2018,000368,11-Apr-2019,000017 / 12-Apr-2019 in RTGS,391298,Three Lakh Ninety One Thousand Two Hundred Ninety Eight,25369,Twenty Five Thousand Three Hundred Sixty Nine,365929,Three Lakh Sixty Five Thousand Nine Hundred Twenty Nine
56,56,037-16-000001,10-Mar-2017,09-Mar-2018,Operation and Maintenance of Street Light System in Ward No. 37-Yashavanthapur Package R5 of RajarajeshwariNagar Zone.,037 Yeshwanthpura,Executive Engineer (Electrical) Rajarajeshwari Nagar Zone,P0300 M and R to Street Lights - Replacement of Burnt Bulbs etc. (Package),Prema Electricals Enterprises,9845004432,,Running,000049,09-Mar-2017,000083,16-Jan-2018,000083,16-Jan-2018,003761,13-Jul-2018,000127 / 18-Jul-2018 in RTGS,594618,Five Lakh Ninety Four Thousand Six Hundred Eighteen,38771,Thirty Eight Thousand Seven Hundred Seventy One,555847,Five Lakh Fifty Five Thousand Eight Hundred Fourty Seven
57,57,037-16-000001,10-Mar-2017,09-Mar-2018,Operation and Maintenance of Street Light System in Ward No. 37-Yashavanthapur Package R5 of RajarajeshwariNagar Zone.,037 Yeshwanthpura,Executive Engineer (Electrical) Rajarajeshwari Nagar Zone,P0300 M and R to Street Lights - Replacement of Burnt Bulbs etc. (Package),Prema Electricals Enterprises,9845004432,,Running,000049,09-Mar-2017,000028,01-Dec-2017,000028,01-Dec-2017,004567,01-Aug-2018,000157 / 06-Aug-2018 in RTGS,441167,Four Lakh Fourty One Thousand One Hundred Sixty Seven,37536,Thirty Seven Thousand Five Hundred Thirty Six,403631,Four Lakh Three Thousand Six Hundred Thirty One
58,58,037-17-000006,19-Dec-2016,18-Dec-2017,Preparation of Detailed Project Report for the works (02 works),037 Yeshwanthpura,Executive Engineer Rajarajeshwari Nagar Division,P3157 Construction of Houses for Backward classes and Minorities and EWS at Yeshwanthpur,"M/s ACS Design Consulting Pvt Ltd,",9999999999,,Running,000091,19-Dec-2016,000001,15-May-2017,000027,29-May-2017,004744,02-Aug-2018,000160 / 06-Aug-2018 in RTGS,954960,Nine Lakh Fifty Four Thousand Nine Hundred Sixty ,95600,Ninety Five Thousand Six Hundred ,859360,Eight Lakh Fifty Nine Thousand Three Hundred Sixty 
59,59,037-17-000005,29-Dec-2016,28-Dec-2017,Consultancy Services for Preparation of Detailed Project Report for the 5 works in Rajarajeshwarinagara Division.,037 Yeshwanthpura,Executive Engineer Rajarajeshwari Nagar Division,P3157 Construction of Houses for Backward classes and Minorities and EWS at Yeshwanthpur,"M/s Dodda Ranga Swamy Sathish,(ACS Design Consulting Pvt Ltd)",9999999999,,Running,000061,29-Sep-2016,000002,15-May-2017,000028,29-May-2017,004745,02-Aug-2018,000160 / 06-Aug-2018 in RTGS,1383129,Thirteen Lakh Eighty Three Thousand One Hundred Twenty Nine,138329,One Lakh Thirty Eight Thousand Three Hundred Twenty Nine,1244800,Twelve Lakh Fourty Four Thousand Eight Hundred 
60,60,037-16-000022,26-Aug-2016,23-Nov-2016,Improvements and Development of Mohankumar Nagar park in ward no 37,037 Yeshwanthpura,Executive Engineer (Project) Rajarajeshwari Nagar Zone,P0088 Maintenance and Management of Parks on Contract,Karnataka Rural Infrastructure Development Ltd,8904904737,,First and Final,000038,26-Aug-2016,000052,23-Dec-2016,000085,07-Jan-2017,001320,09-May-2018,000048 / 10-May-2018 in RTGS,1898440,Eighteen Lakh Ninety Eight Thousand Four Hundred Fourty ,301660,Three Lakh One Thousand Six Hundred Sixty ,1596780,Fifteen Lakh Ninety Six Thousand Seven Hundred Eighty 
61,61,037-16-000008,13-Jul-2016,24-Oct-2016,Pot holes Raod cutting filling  in  Ward No 37 Yeshavanthapur,037 Yeshwanthpura,Executive Engineer Rajarajeshwari Nagar Division,P1771 Zone Works - POW Works,Naveen J,9738515113,,First and Final,000055,13-Jul-2016,000046,24-Oct-2016,170,26-Oct-2016,010175,02-Mar-2018,000410 / 05-Mar-2018 in RTGS,1360580,Thirteen Lakh Sixty  Thousand Five Hundred Eighty ,166080,One Lakh Sixty Six Thousand Eighty ,1194500,Eleven Lakh Ninety Four Thousand Five Hundred 
62,62,037-16-000012,30-Jun-2016,01-Aug-2016,Improvements to Ward office Quarters and Councillors office  in  Yeshavanthapura Ward No 37,037 Yeshwanthpura,Executive Engineer Rajarajeshwari Nagar Division,P1771 Zone Works - POW Works,M Palakshaiah ,9999999999,,First and Final,000047,30-Jun-2016,000047,26-Oct-2016,000169,26-Oct-2016,007093,28-Oct-2017,000266 / 30-Oct-2017 in RTGS,523780,Five Lakh Twenty Three Thousand Seven Hundred Eighty ,63780,Sixty Three Thousand Seven Hundred Eighty ,460000,Four Lakh Sixty  Thousand 
63,63,037-16-000002,25-Apr-2016,27-Jul-2016,Improvements to Drains Culverts and Desilting in LIC Colony area in Yeshavanthapur Ward No 37,037 Yeshwanthpura,Executive Engineer Rajarajeshwari Nagar Division,P1771 Zone Works - POW Works,S.Manjunatha,9845025628,,First and Final,00025A,25-Apr-2016,000022,27-Jul-2016,000101,30-Jul-2016,000770,30-Apr-2018,000032 / 03-May-2018 in RTGS,2095487,Twenty  Lakh Ninety Five Thousand Four Hundred Eighty Seven,254487,Two Lakh Fifty Four Thousand Four Hundred Eighty Seven,1841000,Eighteen Lakh Fourty One Thousand 
64,64,037-16-000006,25-Apr-2016,27-Jul-2016,Improvements to Drains Culverts and Desilting in Gokula 1st stage 4th phase Yeshavanthapur in  Ward No 37,037 Yeshwanthpura,Executive Engineer Rajarajeshwari Nagar Division,P1771 Zone Works - POW Works,S.Manjunatha,9845025628,,First and Final,00024A,25-Apr-2016,000021,27-Jul-2016,000100,30-Jul-2016,000771,30-Apr-2018,000032 / 03-May-2018 in RTGS,2093278,Twenty  Lakh Ninety Three Thousand Two Hundred Seventy Eight,253278,Two Lakh Fifty Three Thousand Two Hundred Seventy Eight,1840000,Eighteen Lakh Fourty  Thousand 
65,65,037-12-000030,04-Apr-2012,30-Sep-2013,Improvements to drain and providing barricade along bazaar street and cross road in ward no 37,037 Yeshwanthpura,Executive Engineer Rajarajeshwari Nagar Division,P1771 Zone Works - POW Works,R Mangal Raj,8147574095,,First and Final,000004,03-Feb-2014,000090,30-Sep-2013,000383,31-Mar-2014,,           ,Under Process in Asst. Engineer,2543863,Twenty Five Lakh Fourty Three Thousand Eight Hundred Sixty Three,364589,Three Lakh Sixty Four Thousand Five Hundred Eighty Nine,2179274,Twenty One Lakh Seventy Nine Thousand Two Hundred Seventy Four
66,66,037-13-000004,01-Oct-2013,31-Dec-2013,Providing 250 watt HPSV Street lights in Roads/layouts of  Ward No 37  in RR Nagar Zone,037 Yeshwanthpura,Executive Engineer (Electrical) Rajarajeshwari Nagar Zone,P1828 Provision of Additional Fittings Streetlights,Sri Priya Electricals,9845032607,,Running,000065,30-Sep-2013,000069,30-Dec-2013,000087,31-Dec-2013,000823,30-Apr-2016,000021 / 06-May-2016 in RTGS,129494,One Lakh Twenty Nine Thousand Four Hundred Ninety Four,14374,Fourteen Thousand Three Hundred Seventy Four,115120,One Lakh Fifteen Thousand One Hundred Twenty 
67,67,037-13-000004,           ,           ,Providing 250 watt HPSV Street lights in Roads/layouts of  Ward No 37  in RR Nagar Zone,037 Yeshwanthpura,Executive Engineer (Electrical) Rajarajeshwari Nagar Zone,P1828 Provision of Additional Fittings Streetlights,Sri Priya Electricals,9845032607,,,000065,30-Sep-2013,,           ,,           ,,           ,Under Process in --,129494,One Lakh Twenty Nine Thousand Four Hundred Ninety Four,0,,0,
68,68,037-13-000003,31-Jul-2013,31-Jul-2014,"Providing M and R to Pumpset, DG Set/UPS and internal Telephones of BBMP Buildings in Ward no 37 of RR Nagar Zone",037 Yeshwanthpura,Executive Engineer (Electrical) Rajarajeshwari Nagar Zone,"P0303 M and R to Pumpsets, Lifts, DG Sets, Wireless sets and Internal Telephone Exchange",Prema Electrical Enterprises,9845004432,,Final,000030,16-Jul-2013,000013,16-Apr-2014,000013,16-Apr-2014,006034,01-Mar-2016,000005 / 07-Apr-2016 in RTGS,49151,Fourty Nine Thousand One Hundred Fifty One,6440,Six Thousand Four Hundred Fourty ,42711,Fourty Two Thousand Seven Hundred Eleven
69,69,037-13-000002,31-Jul-2013,31-Jul-2014,Providing M and R to Electrical installations of BBMP Buildings in ward no 37 of RR Nagar,037 Yeshwanthpura,Executive Engineer (Electrical) Rajarajeshwari Nagar Zone,"P0294 M and R to Electrical Inst in BMP Buildings, Schools, M.Homes, Community Halls, Markets and Others",Prema Electrical Enterprises ,9845004432,,Running,000003,16-Jul-2013,000103,28-Feb-2014,000121,28-Feb-2014,005449,09-Feb-2016,002920 / 22-Feb-2016 in RTGS,49576,Fourty Nine Thousand Five Hundred Seventy Six,6496,Six Thousand Four Hundred Ninety Six,43080,Fourty Three Thousand Eighty 
70,70,037-13-000002,31-Jul-2013,31-Jul-2014,Providing M and R to Electrical installations of BBMP Buildings in ward no 37 of RR Nagar,037 Yeshwanthpura,Executive Engineer (Electrical) Rajarajeshwari Nagar Zone,"P0294 M and R to Electrical Inst in BMP Buildings, Schools, M.Homes, Community Halls, Markets and Others",Prema Electrical Enterprises ,9845004432,,Running,000003,16-Jul-2013,,           ,,           ,,           ,Under Process in Asst. Exec. Engineer,424,Four Hundred Twenty Four,0,,424,Four Hundred Twenty Four
71,71,037-11-000001,01-Dec-2012,20-Jun-2013,SUPPLYING AND FIXING OF 250W HPSV LAMPS STREET LIGHT FITTINGS CONTROL AND CONTROL LINE IN DR.AMBEDKARNAGAR BK NAGAR LIC COLONY AND PAMPANAGAR AND OTHER PLACES OF WARD NO 37 YESHWANTHPURA AREA,037 Yeshwanthpura,Executive Engineer (Electrical) Rajarajeshwari Nagar Zone,P1517 Upgrading Street Lighting of Bangalore - Major Roads,Himagiri Sri Electricals,9845273024,,Final,000058,30-Oct-2012,000013,31-Mar-2013,000025,30-Jun-2013,002565,29-Aug-2015,000774 / 31-Aug-2015 in RTGS,894230,Eight Lakh Ninety Four Thousand Two Hundred Thirty ,54547,Fifty Four Thousand Five Hundred Fourty Seven,839683,Eight Lakh Thirty Nine Thousand Six Hundred Eighty Three
72,72,037-12-000029,05-Apr-2011,30-Aug-2013,"Improvement to Drain and Providing Covering slabs along 15th cross, BK Nagara in ward no 37",037 Yeshwanthpura,Executive Engineer Rajarajeshwari Nagar Division,P1771 Zone Works - POW Works,R Mangala Raj ,8147574095,,Running,000004,03-Apr-2012,000091,30-Sep-2013,000384,30-Sep-2013,004864,09-Jan-2016,002355 / 23-Jan-2016 in RTGS,2543863,Twenty Five Lakh Fourty Three Thousand Eight Hundred Sixty Three,364589,Three Lakh Sixty Four Thousand Five Hundred Eighty Nine,2179274,Twenty One Lakh Seventy Nine Thousand Two Hundred Seventy Four
73,73,037-10-N-W-E-B-FO-004,06-Nov-2009,31-Mar-2016,CONST OF COMPUTER ROOM TAILORING ROOM AND LIBRARY BUILDING AT DODDANNANGAR AREA IN WARD NO37,037 Yeshwanthpura,Executive Engineer Pulikeshinagar East Zone,"P1878 18per - Works (Bhagyajyothi, Sooru / Neeru Yojane and General) (54 Lakhs / New Wards)",B. Mahesh,9663332244,,Second and Final,000095,06-Nov-2009,000004,04-Apr-2016,000169,30-Jul-2016,004340,01-Aug-2017,000172 / 08-Aug-2017 in RTGS,315295,Three Lakh Fifteen Thousand Two Hundred Ninety Five,43655,Fourty Three Thousand Six Hundred Fifty Five,271640,Two Lakh Seventy One Thousand Six Hundred Fourty 
