,"Bruhat Bengaluru Mahanagara Palike
Works Bill Public View
",,,,,,,,,,,,,,,,,,,,,,,,,,
42,42,070-19-000025,21-Jun-2019,09-Dec-2019,Desilting of drains  in ward no 70,070 Rajagopal Nagar,Executive Engineer Dasarahalli,"P3398 Developmental works in Ward No. 18,22,31,32,44,67,69,70,74,102,103,135,139 and 176,Rs.6cr each",GNANENDRA MURTHY M D,9986020978,,First and Final,000343,21-Jun-2019,000003,16-May-2020,000017,28-May-2020,,           ,000136 / 30-May-2022 in RTGS,1809368,Eighteen Lakh Nine Thousand Three Hundred Sixty Eight,167394,One Lakh Sixty Seven Thousand Three Hundred Ninety Four,1641974,Sixteen Lakh Fourty One Thousand Nine Hundred Seventy Four
43,43,070-19-000024,21-Jun-2019,26-Aug-2019,Reconstruction and Repairs to Damaged Culverts  in ward no 70,070 Rajagopal Nagar,Executive Engineer Dasarahalli,"P3398 Developmental works in Ward No. 18,22,31,32,44,67,69,70,74,102,103,135,139 and 176,Rs.6cr each",KARTHIK ENTERPRISES ,9902103553,,First and Final,000345,21-Jun-2019,000052,28-Aug-2019,000154,06-Sep-2019,,           ,000381 / 25-Feb-2022 in RTGS,4318334,Fourty Three Lakh Eighteen Thousand Three Hundred Thirty Four,209986,Two Lakh Nine Thousand Nine Hundred Eighty Six,4108348,Fourty One Lakh Eight Thousand Three Hundred Fourty Eight
44,44,070-19-000082,10-May-2019,27-May-2019,Providing Assured Minimum facilities (AMF) to all Polling Stations of Lokasabha Elections -2019 Pertains to ward no 70,070 Rajagopal Nagar,Executive Engineer Dasarahalli,P0054 Election expenses,Srinivas V,9538339936,,First and Final,000006,10-May-2019,000016,01-Jun-2019,000067,17-Jun-2019,,           ,000215 / 29-Sep-2021 in RTGS,183180,One Lakh Eighty Three Thousand One Hundred Eighty ,13364,Thirteen Thousand Three Hundred Sixty Four,169816,One Lakh Sixty Nine Thousand Eight Hundred Sixteen
45,45,070-18-000098,08-Mar-2019,22-Apr-2019,Filling of potholes in asphalt roads in ward no 70,070 Rajagopal Nagar,Executive Engineer Dasarahalli,P1771 Zone Works - POW Works,Raghunandan L,9845736688,,First and Final,000406,08-Mar-2019,000008,30-Apr-2019,000022,30-Apr-2019,,           ,000114 / 22-Jul-2021 in RTGS,1974497,Nineteen Lakh Seventy Four Thousand Four Hundred Ninety Seven,101404,One Lakh One Thousand Four Hundred Four,1873093,Eighteen Lakh Seventy Three Thousand Ninety Three
46,46,070-19-000027,07-Mar-2019,30-Aug-2019,Construction of CC drains and CC roads at cross roads of 2nd main road and cross roads at Shaneshwara Temple surrounding area in Srigandha nagara in ward no 70,070 Rajagopal Nagar,Executive Engineer Dasarahalli,"P3398 Developmental works in Ward No. 18,22,31,32,44,67,69,70,74,102,103,135,139 and 176,Rs.6cr each",KRIDL BHUSIRI  ACCOU,0000000000,,First and Final,000391,07-Mar-2019,000023,31-Aug-2020,000099,31-Aug-2020,,           ,Under Process in AdCf - Acts. Supdt.,9911111,Ninety Nine Lakh Eleven Thousand One Hundred Eleven,1201530,Twelve Lakh One Thousand Five Hundred Thirty ,8709581,Eighty Seven Lakh Nine Thousand Five Hundred Eighty One
47,47,070-19-000037,07-Mar-2019,21-Sep-2019,Construction and Improvements to drains at 5th to 8th cross roads at PES School surrounding area in Kempegowda Layout  in ward no 70,070 Rajagopal Nagar,Executive Engineer Dasarahalli,P2178 Works sanctioned by Dy. Mayor,KRIDL BHUSIRI  ACCOU,0000000000,,First and Final,000385,07-Mar-2019,000018,06-Aug-2020,000078,07-Aug-2020,,           ,Under Process in AdCf - Acts. Supdt.,7865069,Seventy Eight Lakh Sixty Five Thousand Sixty Nine,885263,Eight Lakh Eighty Five Thousand Two Hundred Sixty Three,6979806,Sixty Nine Lakh Seventy Nine Thousand Eight Hundred Six
48,48,070-19-000038,07-Mar-2019,26-Jun-2019,Improvements to roads and drains at 2nd D Cross and its adjacent roads at Ramaiah Badavane in ward no 70 Rajagopala Nagara,070 Rajagopal Nagar,Executive Engineer Dasarahalli,P2178 Works sanctioned by Dy. Mayor,KRIDL BHUSIRI  ACCOU,0000000000,,First and Final,000388,07-Mar-2019,000068,30-Oct-2019,000178,31-Oct-2019,,           ,000005 / 06-Apr-2022 in RTGS,5931549,Fifty Nine Lakh Thirty One Thousand Five Hundred Fourty Nine,647752,Six Lakh Fourty Seven Thousand Seven Hundred Fifty Two,5283797,Fifty Two Lakh Eighty Three Thousand Seven Hundred Ninety Seven
49,49,070-19-000028,07-Mar-2019,29-Jul-2019,Construction of CC drains at 3rd cross Srigandha nagara from Bolubende Anjaneya Temple to SWD  in Srigandha nagara in ward no 70,070 Rajagopal Nagar,Executive Engineer Dasarahalli,"P3398 Developmental works in Ward No. 18,22,31,32,44,67,69,70,74,102,103,135,139 and 176,Rs.6cr each",KRIDL,9980319812,,First and Final,000390,07-Mar-2019,000031,07-Aug-2019,000109,14-Aug-2019,,           ,000233 / 08-Oct-2021 in RTGS,9887897,Ninety Eight Lakh Eighty Seven Thousand Eight Hundred Ninety Seven,1090339,Ten Lakh Ninety  Thousand Three Hundred Thirty Nine,8797558,Eighty Seven Lakh Ninety Seven Thousand Five Hundred Fifty Eight
50,50,070-19-000030,07-Mar-2019,29-Jul-2019,Improvements to roads and drains at Shabaru Bekery road and its surrounding area in Lakshmi Devi Badavane in ward no 70,070 Rajagopal Nagar,Executive Engineer Dasarahalli,"P3398 Developmental works in Ward No. 18,22,31,32,44,67,69,70,74,102,103,135,139 and 176,Rs.6cr each",KRIDL,9980319812,,First and Final,000389,07-Mar-2019,000030,07-Aug-2019,000110,14-Aug-2019,,           ,000233 / 08-Oct-2021 in RTGS,9892260,Ninety Eight Lakh Ninety Two Thousand Two Hundred Sixty ,1090247,Ten Lakh Ninety  Thousand Two Hundred Fourty Seven,8802013,Eighty Eight Lakh Two Thousand Thirteen
51,51,070-19-000039,07-Mar-2019,22-Apr-2019,Improvements to roads and drains at Cross roads Connecting 2nd Main road at Kempegowda Badavane  in ward no 70 Rajagopala Nagara,070 Rajagopal Nagar,Executive Engineer Dasarahalli,P2178 Works sanctioned by Dy. Mayor,KRIDL,9980319812,,First and Final,000387,07-Mar-2019,000003,26-Apr-2019,000016,30-Apr-2019,,           ,000115 / 23-Jul-2021 in RTGS,5910427,Fifty Nine Lakh Ten Thousand Four Hundred Twenty Seven,635013,Six Lakh Thirty Five Thousand Thirteen,5275414,Fifty Two Lakh Seventy Five Thousand Four Hundred Fourteen
52,52,070-18-000010,05-Mar-2019,21-Sep-2019,Improvements to roads and drains from GKW Layout to ward Boundary at Shambavinagara in ward no 70,070 Rajagopal Nagar,Executive Engineer Dasarahalli,"P3316 Special Development works at ward No.82, 6, 16, 44, 70, 17, 26, 13, 79, 35 Rs.8.00 Cr each",KIRAN B M,9916220781,,First and Final,000378,06-Mar-2019,000017,06-Aug-2020,000077,07-Aug-2020,,           ,000204 / 24-Jun-2022 in RTGS,4744174,Fourty Seven Lakh Fourty Four Thousand One Hundred Seventy Four,2506285,Twenty Five Lakh Six Thousand Two Hundred Eighty Five,2237889,Twenty Two Lakh Thirty Seven Thousand Eight Hundred Eighty Nine
53,53,070-18-000020,06-Mar-2019,21-Sep-2019,Improvements to drains at Sathisha Circle  surrounding area in ward  no 70,070 Rajagopal Nagar,Executive Engineer Dasarahalli,"P3316 Special Development works at ward No.82, 6, 16, 44, 70, 17, 26, 13, 79, 35 Rs.8.00 Cr each",B.M Kiran ,9972045970,,First and Final,000379,06-Mar-2019,000019,06-Aug-2020,000079,07-Aug-2020,,           ,Under Process in AdCf - Acts. Supdt.,4732162,Fourty Seven Lakh Thirty Two Thousand One Hundred Sixty Two,264877,Two Lakh Sixty Four Thousand Eight Hundred Seventy Seven,4467285,Fourty Four Lakh Sixty Seven Thousand Two Hundred Eighty Five
54,54,070-18-000096,05-Mar-2019,02-Aug-2019,Desilting of drains and removal of debris  in ward no 70 Rajagopala Nagara,070 Rajagopal Nagar,Executive Engineer Dasarahalli,P1771 Zone Works - POW Works,M.K Puttaswamy Gowda,9448512985,,First and Final,000380,06-Mar-2019,000039,19-Aug-2019,000115,21-Aug-2019,,           ,000234 / 11-Oct-2021 in RTGS,1678371,Sixteen Lakh Seventy Eight Thousand Three Hundred Seventy One,65216,Sixty Five Thousand Two Hundred Sixteen,1613155,Sixteen Lakh Thirteen Thousand One Hundred Fifty Five
55,55,070-18-000097,06-Mar-2019,02-Aug-2019,Emergency works in ward no 70,070 Rajagopal Nagar,Executive Engineer Dasarahalli,P1771 Zone Works - POW Works,M.K.PuttaswamyGowda,9448512985,,First and Final,000381,06-Mar-2019,000038,19-Aug-2019,000114,21-Aug-2019,,           ,000234 / 11-Oct-2021 in RTGS,1583608,Fifteen Lakh Eighty Three Thousand Six Hundred Eight,81362,Eighty One Thousand Three Hundred Sixty Two,1502246,Fifteen Lakh Two Thousand Two Hundred Fourty Six
56,56,070-19-000023,28-Feb-2019,19-Jun-2019,"Improvements to roads and drains at 3rd, 4th, 6th, 7th, cross and its surrounding area at Shambhavi Nagara in ward no 70",070 Rajagopal Nagar,Executive Engineer Dasarahalli,"P3398 Developmental works in Ward No. 18,22,31,32,44,67,69,70,74,102,103,135,139 and 176,Rs.6cr each",KRIDL,9449430916,,First and Final,000373,28-Feb-2019,000020,25-Jun-2019,000075,28-Jun-2019,,           ,000216 / 01-Oct-2021 in RTGS,9846115,Ninety Eight Lakh Fourty Six Thousand One Hundred Fifteen,1046524,Ten Lakh Fourty Six Thousand Five Hundred Twenty Four,8799591,Eighty Seven Lakh Ninety Nine Thousand Five Hundred Ninety One
57,57,070-19-000031,28-Feb-2019,19-Jun-2019,Construction of Culvert and Improvements to Drains at GKW layout main road Connecting Shambhavi nagara in ward no 70,070 Rajagopal Nagar,Executive Engineer Dasarahalli,P2178 Works sanctioned by Dy. Mayor,KRIDL,9449430916,,First and Final,000372,28-Feb-2019,000018,25-Jun-2019,000076,28-Jun-2019,,           ,000216 / 01-Oct-2021 in RTGS,9848445,Ninety Eight Lakh Fourty Eight Thousand Four Hundred Fourty Five,1045778,Ten Lakh Fourty Five Thousand Seven Hundred Seventy Eight,8802667,Eighty Eight Lakh Two Thousand Six Hundred Sixty Seven
58,58,070-19-000032,28-Jul-2019,19-Jun-2019,Improvements to Roads and Drains at main and cross roads of Shambhavi nagara in ward no 70,070 Rajagopal Nagar,Executive Engineer Dasarahalli,P2178 Works sanctioned by Dy. Mayor,KRIDL,9449430916,,First and Final,000374,28-Feb-2019,000019,25-Jun-2019,000077,28-Jun-2019,,           ,000216 / 01-Oct-2021 in RTGS,9845909,Ninety Eight Lakh Fourty Five Thousand Nine Hundred Nine,1046252,Ten Lakh Fourty Six Thousand Two Hundred Fifty Two,8799657,Eighty Seven Lakh Ninety Nine Thousand Six Hundred Fifty Seven
59,59,070-18-000040,23-Feb-2019,20-Sep-2019,Providing and Installation of RO plant at various locations in ward no 70 Rajagopalanagara,070 Rajagopal Nagar,Executive Engineer Dasarahalli,"P3316 Special Development works at ward No.82, 6, 16, 44, 70, 17, 26, 13, 79, 35 Rs.8.00 Cr each",KRIDL BHUSIRI  ACCOU,0000000000,,First and Final,000352,23-Feb-2019,000071,30-Nov-2019,000193,30-Nov-2019,,           ,000040 / 25-Apr-2022 in RTGS,4979125,Fourty Nine Lakh Seventy Nine Thousand One Hundred Twenty Five,513962,Five Lakh Thirteen Thousand Nine Hundred Sixty Two,4465163,Fourty Four Lakh Sixty Five Thousand One Hundred Sixty Three
60,60,070-18-000117,28-Jan-2019,20-Apr-2019,Improvements to drain around Indira Canteen Premises in ward no.70 Rajagopalanagara  ,070 Rajagopal Nagar,Executive Engineer Dasarahalli,P3106 Nagarothana Works,Monoj Naik,9880466655,,First and Final,000297,28-Jan-2019,000004,27-Apr-2019,000024,30-Apr-2019,004195,02-Aug-2019,000141 / 03-Aug-2019 in RTGS,491979,Four Lakh Ninety One Thousand Nine Hundred Seventy Nine,24037,Twenty Four Thousand Thirty Seven,467942,Four Lakh Sixty Seven Thousand Nine Hundred Fourty Two
61,61,070-18-000118,28-Jan-2019,20-Apr-2019,Providing water supply and  constructing SSM walls in Indira Canteen premises in ward no.70 Rajagopalanagara  ,070 Rajagopal Nagar,Executive Engineer Dasarahalli,P3106 Nagarothana Works,Manoj  Naik ,9880466655,,First and Final,000298,28-Jan-2019,000005,27-Apr-2019,000023,30-Apr-2019,004196,02-Aug-2019,000141 / 03-Aug-2019 in RTGS,414096,Four Lakh Fourteen Thousand Ninety Six,20230,Twenty  Thousand Two Hundred Thirty ,393866,Three Lakh Ninety Three Thousand Eight Hundred Sixty Six
62,62,070-18-000119,28-Jan-2019,20-Apr-2019,Providing pathway and  kerb stones at Indira Canteen premises in ward no.70 Rajagopalanagara  ,070 Rajagopal Nagar,Executive Engineer Dasarahalli,P3106 Nagarothana Works,Manoj Naik ,9880466655,,First and Final,000299,28-Jan-2019,000006,27-Apr-2019,000025,30-Apr-2019,004197,02-Aug-2019,000141 / 03-Aug-2019 in RTGS,294467,Two Lakh Ninety Four Thousand Four Hundred Sixty Seven,13343,Thirteen Thousand Three Hundred Fourty Three,281124,Two Lakh Eighty One Thousand One Hundred Twenty Four
63,63,070-18-000120,28-Jan-2019,20-Apr-2019,Providing fencing  Grill work and other work to Indira Canteen in ward no 70 Rajagopalanagara,070 Rajagopal Nagar,Executive Engineer Dasarahalli,P3106 Nagarothana Works,Manoj Naik,9008046655,,First and Final,000300,28-Jan-2019,000007,27-Apr-2019,000026,30-Apr-2019,004198,02-Aug-2019,000141 / 03-Aug-2019 in RTGS,466948,Four Lakh Sixty Six Thousand Nine Hundred Fourty Eight,18145,Eighteen Thousand One Hundred Fourty Five,448803,Four Lakh Fourty Eight Thousand Eight Hundred Three
64,64,070-18-000017,14-Aug-2018,25-Jan-2019,Improvements to roads and drains from 1st to 6th cross of 6th main road at Rajagopalanagara  in ward  no 70,070 Rajagopal Nagar,Executive Engineer Dasarahalli,"P3316 Special Development works at ward No.82, 6, 16, 44, 70, 17, 26, 13, 79, 35 Rs.8.00 Cr each",Lakshminarayana R,9901908019,,Final,000031,14-Aug-2018,000002,22-Apr-2019,000055,04-Jun-2019,,           ,000151 / 11-Aug-2021 in RTGS,4997005,Fourty Nine Lakh Ninety Seven Thousand Five,258005,Two Lakh Fifty Eight Thousand Five,4739000,Fourty Seven Lakh Thirty Nine Thousand 
65,65,070-18-000014,09-Aug-2018,25-Jan-2019,Improvements to roads and drainsat Annapoorneshwarinagara  in ward  no 70,070 Rajagopal Nagar,Executive Engineer Dasarahalli,"P3316 Special Development works at ward No.82, 6, 16, 44, 70, 17, 26, 13, 79, 35 Rs.8.00 Cr each",Lakshminarayan R,9449219009,,First and Final,000020,09-Aug-2018,000001,22-Apr-2019,000056,04-Jun-2019,,           ,000151 / 11-Aug-2021 in RTGS,4899673,Fourty Eight Lakh Ninety Nine Thousand Six Hundred Seventy Three,254337,Two Lakh Fifty Four Thousand Three Hundred Thirty Seven,4645336,Fourty Six Lakh Fourty Five Thousand Three Hundred Thirty Six
66,66,070-16-000001,01-Nov-2020,09-Jan-2021,Operation and Maintenance of stree light at Rajgopalanagara Ward No. 70 Package D-8,070 Rajagopal Nagar,Executive Engineer Electricial Dasarahalli Zone,P0300 M and R to Street Lights - Replacement of Burnt Bulbs etc. (Package),M/s Sri Lakshmi narasimha Electricals,9845937419,,Final,000021,27-Jul-2018,000002,20-Apr-2021,000002,20-Apr-2021,,           ,000082 / 18-Jun-2021 in RTGS,267865,Two Lakh Sixty Seven Thousand Eight Hundred Sixty Five,37860,Thirty Seven Thousand Eight Hundred Sixty ,230005,Two Lakh Thirty  Thousand Five
67,67,070-16-000001,01-Sep-2020,31-Oct-2020,Operation and Maintenance of stree light at Rajgopalanagara Ward No. 70 Package D-8,070 Rajagopal Nagar,Executive Engineer Electricial Dasarahalli Zone,P0300 M and R to Street Lights - Replacement of Burnt Bulbs etc. (Package),M/s Sri Lakshmi narasimha Electricals,9845937419,,Running,000021,27-Jul-2018,000034,19-Nov-2020,000033,19-Nov-2020,003254,09-Dec-2020,000230 / 15-Dec-2020 in RTGS,233944,Two Lakh Thirty Three Thousand Nine Hundred Fourty Four,39506,Thirty Nine Thousand Five Hundred Six,194438,One Lakh Ninety Four Thousand Four Hundred Thirty Eight
68,68,070-16-000001,01-Jun-2020,31-Aug-2020,Operation and Maintenance of stree light at Rajgopalanagara Ward No. 70 Package D-8,070 Rajagopal Nagar,Executive Engineer Electricial Dasarahalli Zone,P0300 M and R to Street Lights - Replacement of Burnt Bulbs etc. (Package),M/s Sri Lakshmi narasimha Electricals,9845937419,,Running,000021,27-Jul-2018,000021,02-Sep-2020,000020,02-Sep-2020,002968,27-Nov-2020,000218 / 01-Dec-2020 in RTGS,350915,Three Lakh Fifty  Thousand Nine Hundred Fifteen,60008,Sixty  Thousand Eight,290907,Two Lakh Ninety  Thousand Nine Hundred Seven
69,69,070-16-000001,01-Aug-2019,30-Nov-2019,Operation and Maintenance of stree light at Rajgopalanagara Ward No. 70 Package D-8,070 Rajagopal Nagar,Executive Engineer Electricial Dasarahalli Zone,P0300 M and R to Street Lights - Replacement of Burnt Bulbs etc. (Package),M/s Sri Lakshmi narasimha Electricals,9845937419,,Running,000021,27-Jul-2018,000024,17-Dec-2019,000024,17-Dec-2019,007056,07-Jan-2020,000337 / 09-Jan-2020 in RTGS,467887,Four Lakh Sixty Seven Thousand Eight Hundred Eighty Seven,61727,Sixty One Thousand Seven Hundred Twenty Seven,406160,Four Lakh Six Thousand One Hundred Sixty 
70,70,070-16-000001,01-May-2019,31-Jul-2019,Operation and Maintenance of stree light at Rajgopalanagara Ward No. 70 Package D-8,070 Rajagopal Nagar,Executive Engineer Electricial Dasarahalli Zone,P0300 M and R to Street Lights - Replacement of Burnt Bulbs etc. (Package),M/s Sri Lakshmi narasimha Electricals,9845937419,,Running,000021,27-Jul-2018,000013,30-Aug-2019,000013,30-Aug-2019,005075,12-Sep-2019,000186 / 13-Sep-2019 in RTGS,350915,Three Lakh Fifty  Thousand Nine Hundred Fifteen,51014,Fifty One Thousand Fourteen,299901,Two Lakh Ninety Nine Thousand Nine Hundred One
71,71,070-16-000001,01-Feb-2019,30-Apr-2019,Operation and Maintenance of stree light at Rajgopalanagara Ward No. 70 Package D-8,070 Rajagopal Nagar,Executive Engineer Electricial Dasarahalli Zone,P0300 M and R to Street Lights - Replacement of Burnt Bulbs etc. (Package),M/s Sri Lakshmi narasimha Electricals,9845937419,,Running,000021,27-Jul-2018,000002,17-May-2019,000002,17-May-2019,002383,03-Jun-2019,000073 / 07-Jun-2019 in RTGS,350915,Three Lakh Fifty  Thousand Nine Hundred Fifteen,46815,Fourty Six Thousand Eight Hundred Fifteen,304100,Three Lakh Four Thousand One Hundred 
72,72,070-16-000001,01-Dec-2018,31-Jan-2019,Operation and Maintenance of stree light at Rajgopalanagara Ward No. 70 Package D-8,070 Rajagopal Nagar,Executive Engineer Electricial Dasarahalli Zone,P0300 M and R to Street Lights - Replacement of Burnt Bulbs etc. (Package),M/s Sri Lakshmi narasimha Electricals,9845937419,,Running,000021,27-Jul-2018,000044,16-Mar-2019,000042,16-Mar-2019,001767,18-May-2019,000055 / 21-May-2019 in RTGS,233943,Two Lakh Thirty Three Thousand Nine Hundred Fourty Three,34111,Thirty Four Thousand One Hundred Eleven,199832,One Lakh Ninety Nine Thousand Eight Hundred Thirty Two
73,73,070-16-000001,01-Jul-2018,30-Nov-2018,Operation and Maintenance of stree light at Rajgopalanagara Ward No. 70 Package D-8,070 Rajagopal Nagar,Executive Engineer Electricial Dasarahalli Zone,P0300 M and R to Street Lights - Replacement of Burnt Bulbs etc. (Package),M/s Sri Lakshmi narasimha Electricals,9845937419,,Running,000021,27-Jul-2018,000036,02-Jan-2019,000034,02-Jan-2019,000609,15-Apr-2019,000020 / 20-Apr-2019 in RTGS,584859,Five Lakh Eighty Four Thousand Eight Hundred Fifty Nine,76668,Seventy Six Thousand Six Hundred Sixty Eight,508191,Five Lakh Eight Thousand One Hundred Ninety One
74,74,070-16-000001,01-Dec-2017,30-Jun-2018,Operation and Maintenance of stree light at Rajgopalanagara Ward No. 70 Package D-8,070 Rajagopal Nagar,Executive Engineer Electricial Dasarahalli Zone,P0300 M and R to Street Lights - Replacement of Burnt Bulbs etc. (Package),M/s Sri Lakshmi narasimha Electricals,9845937419,,Running,000021,27-Jul-2018,000018,27-Jul-2018,000016,27-Jul-2018,000352,11-Apr-2019,000017 / 12-Apr-2019 in RTGS,818803,Eight Lakh Eighteen Thousand Eight Hundred Three,90844,Ninety  Thousand Eight Hundred Fourty Four,727959,Seven Lakh Twenty Seven Thousand Nine Hundred Fifty Nine
75,75,070-18-000006,05-Jan-2018,04-Mar-2018,Improvements to roads and drains Doddanna Industrial area near NLS School surrounding area Rajagopalanagara in ward no 70,070 Rajagopal Nagar,Executive Engineer Road Infrastructure Dasarahalli Division Central Zone,P0190 Works sanctioned by Hon Mayor,M/s. Technical Manager-West,9972019297,,First and Final,000004,05-Apr-2018,000004,12-Jun-2018,000006,27-Jun-2018,002277,29-May-2019,000066 / 30-May-2019 in RTGS,4907580,Fourty Nine Lakh Seven Thousand Five Hundred Eighty ,448307,Four Lakh Fourty Eight Thousand Three Hundred Seven,4459273,Fourty Four Lakh Fifty Nine Thousand Two Hundred Seventy Three
76,76,070-18-000007,05-Jan-2018,05-Mar-2018,Improvements to roads and drains 6th and 7th cross Doddanna Industrial area surrounding area in ward no 70 Rajagopalanagara,070 Rajagopal Nagar,Executive Engineer Road Infrastructure Dasarahalli Division Central Zone,P0190 Works sanctioned by Hon Mayor,M/s. Technical Manager-West,9972019297,,First and Final,000003,05-Apr-2018,000003,12-Jun-2018,000005,27-Jun-2018,007670,18-Jan-2020,000355 / 18-Jan-2020 in RTGS,4893195,Fourty Eight Lakh Ninety Three Thousand One Hundred Ninety Five,484645,Four Lakh Eighty Four Thousand Six Hundred Fourty Five,4408550,Fourty Four Lakh Eight Thousand Five Hundred Fifty 
77,77,070-18-000104,26-Mar-2018,16-May-2018,Improvements to roads and drains from 6th cross to 10th cross srigandha nagara in ward no 70,070 Rajagopal Nagar,Executive Engineer Dasarahalli,P1771 Zone Works - POW Works,Basavarajaiah MC,9449219009,,First and Final,000365,26-Mar-2018,000032,22-Jun-2018,000077,28-Jun-2018,007515,16-Jan-2020,000353 / 18-Jan-2020 in RTGS,1992490,Nineteen Lakh Ninety Two Thousand Four Hundred Ninety ,63575,Sixty Three Thousand Five Hundred Seventy Five,1928915,Nineteen Lakh Twenty Eight Thousand Nine Hundred Fifteen
78,78,070-18-000103,23-Mar-2018,26-Jul-2018,Improvements to roads and drains at LB lab surrounding area in ward no 70,070 Rajagopal Nagar,Executive Engineer Dasarahalli,P1771 Zone Works - POW Works,H Murthy,9448542267,,First and Final,000337,23-Mar-2018,000059,27-Jul-2018,000157,04-Aug-2018,008999,12-Mar-2020,000018 / 19-May-2020 in RTGS,2096844,Twenty  Lakh Ninety Six Thousand Eight Hundred Fourty Four,65008,Sixty Five Thousand Eight,2031836,Twenty  Lakh Thirty One Thousand Eight Hundred Thirty Six
79,79,070-17-000039,22-Mar-2018,20-Jun-2019,Improvements to Park at behind of BBMP ward office in ward no 70,070 Rajagopal Nagar,Executive Engineer Dasarahalli,"P3176 Developmental works in Ward No. 82, 06,16,44,70,17,26,13,79,35 ( Rs. 300.00 lakhs per each ward)",KRIDL BHUSIRI  ACCOU,0000000000,,First and Final,000334,22-Mar-2018,000058,31-Aug-2019,000163,24-Sep-2019,,           ,000378 / 24-Feb-2022 in RTGS,4894598,Fourty Eight Lakh Ninety Four Thousand Five Hundred Ninety Eight,561246,Five Lakh Sixty One Thousand Two Hundred Fourty Six,4333352,Fourty Three Lakh Thirty Three Thousand Three Hundred Fifty Two
80,80,070-18-000106,22-Mar-2018,31-Jul-2018,Improvements to drains at 7th and 8th cross at Bolubunde Anjaneya swamy temple road surroundings area at Rajagopala nagara in ward no 70,070 Rajagopal Nagar,Executive Engineer Dasarahalli,P1771 Zone Works - POW Works,RAMACHANDRA K GOWDAPPA,9036974187,,First and Final,000332,22-Mar-2018,000063,21-Aug-2018,000168,27-Aug-2018,000338,28-May-2020,000052 / 01-Jun-2020 in RTGS,2098941,Twenty  Lakh Ninety Eight Thousand Nine Hundred Fourty One,70887,Seventy  Thousand Eight Hundred Eighty Seven,2028054,Twenty  Lakh Twenty Eight Thousand Fifty Four
81,81,070-18-000099,22-Mar-2018,05-May-2018,Improvements to roads and drains at 1st cross surroundings area Srigandha nagara in ward no 70,070 Rajagopal Nagar,Executive Engineer Dasarahalli,P1771 Zone Works - POW Works,Miniraj Naik,9845187283,,First and Final,000330,22-Mar-2018,000027,11-Jun-2018,000083,30-Jun-2018,007520,16-Jan-2020,000353 / 18-Jan-2020 in RTGS,1566439,Fifteen Lakh Sixty Six Thousand Four Hundred Thirty Nine,126514,One Lakh Twenty Six Thousand Five Hundred Fourteen,1439925,Fourteen Lakh Thirty Nine Thousand Nine Hundred Twenty Five
82,82,070-17-000043,15-Mar-2018,04-May-2018,Development works at ward no 70 GKW Park,070 Rajagopal Nagar,Executive Engineer Project Dasarahalli Zone,"P0973 Lighting of Parks, Toilet Amenities","The Technical Manager, KRIDL, ",9448121090,,First and Final,000047,15-Mar-2018,000010,15-Jun-2018,000011,15-Jun-2018,006246,14-Nov-2019,000277 / 26-Nov-2019 in RTGS,2499948,Twenty Four Lakh Ninety Nine Thousand Nine Hundred Fourty Eight,248566,Two Lakh Fourty Eight Thousand Five Hundred Sixty Six,2251382,Twenty Two Lakh Fifty One Thousand Three Hundred Eighty Two
83,83,070-18-000102,14-Mar-2018,17-May-2018,Improvements to roads and drains at Laksmi devi badavane main road in ward no 70,070 Rajagopal Nagar,Executive Engineer Dasarahalli,P1771 Zone Works - POW Works,Manjula K,9036033962,,First and Final,000282,14-Mar-2018,000049,10-Jul-2018,000128,23-Jul-2018,007768,18-Jan-2020,000356 / 18-Jan-2020 in RTGS,1989017,Nineteen Lakh Eighty Nine Thousand Seventeen,54588,Fifty Four Thousand Five Hundred Eighty Eight,1934429,Nineteen Lakh Thirty Four Thousand Four Hundred Twenty Nine
84,84,070-18-000107,14-Mar-2018,14-May-2018,Improvemnets to road and drains at 8th cross Surroundings area at Rajagopala nagara in ward no 70,070 Rajagopal Nagar,Executive Engineer Dasarahalli,P1771 Zone Works - POW Works,R Shivaram,9036033962,,First and Final,000289,14-Mar-2018,000047,10-Jul-2018,000129,23-Jul-2018,007770,18-Jan-2020,000356 / 18-Jan-2020 in RTGS,1988477,Nineteen Lakh Eighty Eight Thousand Four Hundred Seventy Seven,55284,Fifty Five Thousand Two Hundred Eighty Four,1933193,Nineteen Lakh Thirty Three Thousand One Hundred Ninety Three
85,85,070-18-000110,12-Mar-2018,14-Sep-2018,Ward maintenance by engaging labours tractors and JCB in ward no 70,070 Rajagopal Nagar,Executive Engineer Dasarahalli,P1771 Zone Works - POW Works,Manoj Naik BM,9880466655,,Second and Final,000274,12-Mar-2018,000078,11-Dec-2018,000254,20-Dec-2018,,           ,000018 / 04-May-2021 in RTGS,299186,Two Lakh Ninety Nine Thousand One Hundred Eighty Six,11625,Eleven Thousand Six Hundred Twenty Five,287561,Two Lakh Eighty Seven Thousand Five Hundred Sixty One
