id,wo num, wodetails,contractor,brnumber,amount,nett,deduction
11361,192-13-000007,PROVIDING RCC DRAIN AT BASAVANAPURA VILLAGE NEAR MATHUYES RESIDENCE IN WARD NO 192 BEGUR,K Hanumantappa9845511104,BR - 000300 / 30-Sep-2014CBR - 004571 / 12-Aug-2016Rtgs - 000107 / 24-Aug-2016,1561100,1350376,210724
13228,192-11-000001,Improvements to roads of Doddakammanahalli village in ward No 192,G Nagaraja Reddy9492804401,BR - 000320 / 30-Sep-2014CBR - 004578 / 12-Aug-2016Rtgs - 000107 / 24-Aug-2016,1038030,863823,174207
13223,192-11-000006,Improvements to roads of Begur Village in ward No 192,G Nagarajareddy9986007428,BR - 000322 / 30-Sep-2014CBR - 004579 / 12-Aug-2016Rtgs - 000107 / 24-Aug-2016,1571880,1319047,252833
46528,192-16-000028,Development and improvements to roads and drains in main road and cross roads of ward No 192 Begur.,KRIDL9448489352,BR - 000140 / 12-Sep-2016CBR - 005587 / 17-Oct-2016Rtgs - 000130 / 18-Oct-2016,6389370,5395690,993680
14025,192-14-000014,Improvements to road at Chikka Begur in ward No 192 Begur,K S Ramu9900145168,BR - 000344 / 24-Nov-2014CBR - 006123 / 20-Dec-2016Rtgs - 000157 / 23-Dec-2016,1039960,896866,143094
15671,192-14-000015,Providing RCC Drain at Basavanapura main road in ward No 192 Begur,K Balaiah9945060116,BR - 000393 / 29-Nov-2014CBR - 006275 / 26-Dec-2016Rtgs - 000161 / 28-Dec-2016,985900,858450,127450
5537,192-14-000062,Maintenance of Borewells in ward No 192 ,KRIDL9448489352,BR - 000155 / 06-Oct-2015CBR - 006616 / 16-Jan-2017Rtgs - 000178 / 28-Jan-2017,1497000,1252505,244495
54414,192-16-000021,Drilling of Borewells and fixing of pump and motors in various areas of Begur villagein Ward No 192 Begur,KRIDL9980795596,BR - 000198 / 28-Oct-2016CBR - 007101 / 03-Feb-2017Rtgs - 000182 / 04-Feb-2017,4820860,4115030,705830
54393,192-16-000022,Drilling of Borewells and fixing of pump and motors in various areas in Chikka Begur village Ward No 192 Begur,KRIDL9980795596,BR - 000197 / 28-Oct-2016CBR - 007102 / 03-Feb-2017Rtgs - 000182 / 04-Feb-2017,4800270,4097230,703040
54422,192-16-000025,Drilling of Borewells and fixing of pump and motors in Bertena agrahara and Basavanapura and various areas in Ward No 192 Begur,KRIDL9845019972,BR - 000195 / 28-Oct-2016CBR - 007105 / 04-Feb-2017Rtgs - 000182 / 04-Feb-2017,4851100,4140430,710670
55957,192-16-000020,Improvements to roads in Duo heights layout Begur in Ward No 192,VINOD KUMAR B K8884572139,BR - 0231/D / 31-Dec-2016CBR - 007111 / 07-Feb-2017Rtgs - 000186 / 10-Feb-2017,4476730,4067090,409640
55699,192-16-000014,Improvements of Vishwapriya layout main road from Begur main road to Chikkabegur boundary in Ward No 192,VINOD KUMAR B K8884572139,BR - 0231/E / 30-Dec-2016CBR - 007112 / 07-Feb-2017Rtgs - 000186 / 10-Feb-2017,5050960,4588820,462140
55913,192-16-000019,Improvements to MLA layout main road from Bannerughatta road to SWD at Kalena agrahara in Ward No 192,VINOD KUMAR B K8884572139,BR - 0231/C / 30-Dec-2016CBR - 007113 / 07-Feb-2017Rtgs - 000186 / 10-Feb-2017,6085820,5529020,556800
55884,192-16-000016,Improvements to Basavanapura main road from bannerughatta road to overhead tank in Ward No 192,VINOD KUMAR B K8884572139,BR - 0231/A / 30-Dec-2016CBR - 007114 / 07-Feb-2017Rtgs - 000186 / 10-Feb-2017,1613605,1482055,131550
55905,192-16-000018,Improvements to road from Chikkakammanahalli over head tank to Nice road bridge in Ward No 192,VINOD KUMAR B K8884572139,BR - 0231/B / 31-Dec-2016CBR - 007115 / 07-Feb-2017Rtgs - 000186 / 10-Feb-2017,7447300,6765700,681600
66025,192-16-000027,Construction of lead of drain and remodeling of Storm Water drain joining Beguru doddakere from Subhash nagara BH-568 in Begur ward (ward no.192) ,Sri. Veera vasu9449680044,BR - 000270 / 16-Jan-2017CBR - 007184 / 10-Feb-2017Rtgs - 000187 / 13-Feb-2017,14813400,13807400,1006000
15959,192-14-000070,Providing Asphalting to road from Naganathapura temple to Begur tank bund road in ward no 192,KRIDL8105654121,BR - 000460 / 22-Jan-2015CBR - 007232 / 13-Feb-2017Rtgs - 000190 / 17-Feb-2017,2199625,1841175,358450
651,192-14-000024,"Supplying drinking water through tankers in Subhash Nagara, Basapura, Chikka Thoguru, Chikka Begur side of Begur ward No 192 Begur",Francis A 9448489352,BR - 000478 / 31-Jan-2015CBR - 007389 / 20-Feb-2017Rtgs - 000195 / 22-Feb-2017,1425125,1244835,180290
15951,192-14-000025,Supplying drinking water through tankers in Begur and other layouts side of Begur ward No 192 Begur,H M Munikrishna9980795596,BR - 000489 / 31-Jan-2015CBR - 007390 / 20-Feb-2017Rtgs - 000195 / 22-Feb-2017,1572000,1364215,207785
9881,192-15-000008,Construction of culverts and Improvements to roads in Lakshmi Layout near Vittasandra road of ward No 192 Begur,V T Mahesh9886827056,BR - 000518 / 28-Feb-2015CBR - 007851 / 01-Mar-2017Rtgs - 000207 / 06-Mar-2017,1531340,1324765,206575
15950,192-14-000024,"Supplying drinking water through tankers in Subhash Nagara, Basapura, Chikka Thoguru, Chikka Begur side of Begur ward No 192 Begur",Francis A 9448489352,BR - 000534 / 23-Mar-2015CBR - 008212 / 14-Mar-2017Rtgs - 000216 / 16-Mar-2017,147225,129335,17890
76148,192-16-000019,Improvements to MLA layout main road from Bannerughatta road to SWD at Kalena agrahara in Ward No 192,VINOD KUMAR B K8884572139,BR - 00282C / 28-Feb-2017CBR - 000296 / 15-Apr-2017Rtgs - 000012 / 17-Apr-2017,57940,49240,8700
76115,192-16-000014,Improvements of Vishwapriya layout main road from Begur main road to Chikkabegur boundary in Ward No 192,VINOD KUMAR B K8884572139,BR - 00282A / 28-Feb-2017CBR - 000297 / 15-Apr-2017Rtgs - 000012 / 17-Apr-2017,269320,243510,25810
76150,192-16-000016,Improvements to Basavanapura main road from bannerughatta road to overhead tank in Ward No 192,VINOD KUMAR B K8884572139,BR - 00282B / 28-Feb-2017CBR - 000298 / 15-Apr-2017Rtgs - 000012 / 17-Apr-2017,2839670,2577360,262310
76130,192-16-000018,Improvements to road from Chikkakammanahalli over head tank to Nice road bridge in Ward No 192,VINOD KUMAR B K8884572139,BR - 00282E / 28-Feb-2017CBR - 000299 / 15-Apr-2017Rtgs - 000012 / 17-Apr-2017,50370,45010,5360
10040,192-13-000095,Drilling of Borewells and Errection of pump set at North side in ward no 192,KRIDL9739163616,BR - 000479 / 31-Jan-2015CBR - 000361 / 17-Apr-2017Rtgs - 000027 / 22-Apr-2017,1978955,1656910,322045
10042,192-13-000096,Drilling of Borewells and Errection of pump set at South side in ward no 192,KRIDL9739163616,BR - 000480 / 31-Jan-2015CBR - 000362 / 17-Apr-2017Rtgs - 000027 / 22-Apr-2017,1060410,888140,172270
10043,192-13-000099,Errection of Pump and Motor to borewlls in East side of ward no 192,KRIDL9739163616,BR - 000481 / 31-Jan-2015CBR - 000363 / 17-Apr-2017Rtgs - 000027 / 22-Apr-2017,1512445,1266755,245690
76153,192-16-000020,Improvements to roads in Duo heights layout Begur in Ward No 192,VINOD KUMAR B K8884572139,BR - 00282D / 28-Feb-2017CBR - 000551 / 21-Apr-2017Rtgs - 000029 / 24-Apr-2017,95820,73870,21950
76147,192-16-000015,Improvements to subhash nagara main road from Manipal county road to maseedi road in ward No 192,VINOD KUMAR B K8884572139,BR - 0282F / 28-Feb-2017CBR - 000552 / 21-Apr-2017Rtgs - 000029 / 24-Apr-2017,6252140,5679600,572540
76120,192-16-000017,Improvements to chikkathoguru main road from Hosur main road to Chikkathoguru village in Ward No 192,VINOD KUMAR B K8884572139,BR - 00282G / 28-Feb-2017CBR - 001107 / 03-May-2017Rtgs - 000043 / 05-May-2017,4471770,4058410,413360
75229,192-16-000028,Development and improvements to roads and drains in main road and cross roads of ward No 192 Begur.,KRIDL9448489352,BR - 000253 / 04-Feb-2017CBR - 001232 / 04-May-2017Rtgs - 000044 / 05-May-2017,3401860,2835195,566665
15954,R-192-15-000002,PRVD IMPTS TO C/R OF NOBEL RESIDENCY IN WARD NO 146,KRIDL8105654121,BR - 000535 / 30-Mar-2015CBR - 001055 / 02-May-2017Rtgs - 000045 / 05-May-2017,4947260,3039565,1907695
15957,R-192-15-000003,PRVD IMPTS TO RDS OF NEW MICO L/O IN WARD NO 146,KRIDL8105654121,BR - 000536 / 30-Mar-2015CBR - 001056 / 02-May-2017Rtgs - 000045 / 05-May-2017,4394395,2468815,1925580
56578,192-15-000011,Improvements of roads at Pavan Layout near Basavanapura village in ward No 192 Begur,MAHESH V T9900031052,BR - 000012 / 30-Apr-2015CBR - 001328 / 08-May-2017Rtgs - 000052 / 10-May-2017,2019980,1741550,278430
14034,192-14-000021,Drilling of borewells and errection of pump and motor north side of Begur in ward No 192 Begur,A Francis 9036718749,BR - 000233 / 29-Feb-2016CBR - 001909 / 19-May-2017Rtgs - 000064 / 20-May-2017,1531130,1337425,193705
6978,192-14-000009,Annual Maintenance of Sanitary system in ward No 192 Begur,A Francis 1234567890,BR - 000183 / 19-Dec-2015CBR - 002189 / 25-May-2017Rtgs - 000075 / 27-May-2017,1463170,1259985,203185
6144,192-15-000001,Supplying drinking water through tankers East side of Begur in ward No 192,A Francis 1234567890,BR - 000172 / 17-Nov-2015CBR - 002190 / 25-May-2017Rtgs - 000075 / 27-May-2017,1574040,1374910,199130
57566,192-15-000023,Improvements of roads near Naganeshwara Temple in ward no 192 Begur,KRIDL9342540302,BR - 000109 / 27-Aug-2015CBR - 002477 / 31-May-2017Rtgs - 000084 / 01-Jun-2017,1585250,1336910,248340
83929,192-16-000023,Drilling of Borewells and fixing of pump and motors in Subashnagar Basavapura Doddakamanahalli and various areas in Ward No 192 Begur,KRIDL9980795596,BR - 000263 / 28-Feb-2017CBR - 002711 / 06-Jun-2017Rtgs - 000088 / 07-Jun-2017,4788870,4081810,707060
84031,192-16-000026,Drilling of Borewells and fixing of pump and motors in cross roads of Begur Village in Ward No 192,KRIDL9980795596,BR - 000262 / 28-Feb-2017CBR - 002712 / 06-Jun-2017Rtgs - 000088 / 07-Jun-2017,4811940,4103740,708200
9584,192-14-000026,Annual Maintenance of borewells to North,KMVSN Raju8105818888,BR - 000224 / 16-Feb-2016CBR - 002734 / 07-Jun-2017Rtgs - 000092 / 09-Jun-2017,1811031,1570996,240035
9574,192-13-000002,DRILLING OF BOREWELL WITH MINI WATER SUPPLY SYSTEM AT RAGHAVENDRA LAY OUT IN WARD NO 192 BEGUR,Francis A 9448489352,BR - 000220 / 16-Feb-2016CBR - 002775 / 08-Jun-2017Rtgs - 000092 / 09-Jun-2017,506847,420582,86265
9573,192-12-000031,DRILLING OF BORE WELLS AND ERRECTION OF PUMP AND MOTOR TO NORTH AND SOUTH SIDE OF BEGUR WARD NO 192,N Jagadish9342540302,BR - 000222 / 16-Feb-2016CBR - 002776 / 08-Jun-2017Rtgs - 000092 / 09-Jun-2017,1302750,1112085,190665
8577,192-13-000015,CONSTRUCTION OF ANGANAWADI BUILDING AT CHIKKA THOGURU VILLAGE IN WARD NO 192 BEGUR,Vijay Kumar B R 9980046582,BR - 000201 / 28-Jan-2016CBR - 003387 / 22-Jun-2017Rtgs - 000119 / 23-Jun-2017,488620,424495,64125
9052,192-15-000005,Filling of potholes in ward No 192 Begur,Venkatakrishna9141648915,BR - 000218 / 08-Feb-2016CBR - 003393 / 22-Jun-2017Rtgs - 000119 / 23-Jun-2017,1565192,1344052,221140
52006,192-16-000013,Supplying drinking water through tankers of Begur in ward No 192 (POW 2015-16),Ravi kumar S8123401519,BR - 000141 / 12-Sep-2016CBR - 003511 / 27-Jun-2017Rtgs - 000123 / 27-Jun-2017,2612140,2280730,331410
5790,192-15-000002,Supplying drinking water through tankers West side of Begur in ward No 192,H M Munikrishna1234567890,BR - 000163 / 31-Oct-2015CBR - 003726 / 10-Jul-2017Rtgs - 000136 / 12-Jul-2017,1974000,1724000,250000
53662,192-14-000066,Improvements works to Electrical Street ligting system in Kalena Agrahara MLA Layout and Surrounding Layouts of ward no 192 Begur,M/s Technical Manager KRIDL1921400000,BR - 000122 / 16-Oct-2015CBR - 003967 / 15-Jul-2017Rtgs - 000144 / 18-Jul-2017,2586364,2200984,385380
5824,192-14-000055,Supplying of drinking water through water tankers at Doddakammanahalli village in ward No 192,KRIDL9845966999,BR - 000160 / 31-Oct-2015CBR - 004004 / 17-Jul-2017Rtgs - 000144 / 18-Jul-2017,600842,511217,89625
5826,192-14-000044,Supplying of drinking water through tankers at Subhash Nagara Layout in ward No 192,KRIDL9845131166,BR - 000161 / 31-Oct-2015CBR - 004005 / 17-Jul-2017Rtgs - 000144 / 18-Jul-2017,273482,233547,39935
5836,192-13-000088,Construction of Toilet near Govt middle school at Chikka Kammanahalli in ward no 192,KRIDL9980795596,BR - 000165 / 31-Oct-2015CBR - 004006 / 17-Jul-2017Rtgs - 000144 / 18-Jul-2017,545600,453210,92390
28232,192-14-000060,Improvements to roads and drains at Kalena Agrahara village layouts in ward No 192,KRIDL9845966999,BR - 000020 / 30-Apr-2015CBR - 004016 / 18-Jul-2017Rtgs - 000144 / 18-Jul-2017,2969196,2472604,496592
12134,192-14-000004,Emergency works in ward No 192 Begur,K Nagaraj9141648915,BR - 000235 / 01-Mar-2016CBR - 004042 / 20-Jul-2017Rtgs - 000155 / 25-Jul-2017,994180,846235,147945
5152,192-14-000008,Annual Maintenance of borewells to West side of Begur ward No 192 Begur,KMVSN Raju9739163616,BR - 000143 / 30-Sep-2015CBR - 004348 / 01-Aug-2017Rtgs - 000167 / 03-Aug-2017,972950,847930,125020
5147,192-14-000007,Annual Maintenance of borewells to East side of Begur ward No 192 Begur,KMVSN Raju9739163616,BR - 000144 / 30-Sep-2015CBR - 004349 / 01-Aug-2017Rtgs - 000167 / 03-Aug-2017,973560,847975,125585
29894,192-12-000058,"PROVIDING ENERGY SAVING EQUIPMENTS AND TIMER CONTROLS ALONG WITH CONNECTED ACCESSORIES TO STREET LIGHTS AND HIGH MASTS AT WARD NO 192, 194, 196 AND 191","M/S HIMAGIRISREE ELECTRICALS, 9845273024",BR - 000052 / 16-Jun-2015CBR - 004528 / 05-Aug-2017Rtgs - 000174 / 08-Aug-2017,186307,158712,27595
92502,192-16-000024,Drilling of Borewells and fixing of pump and motors in Chikamanhalli Kalenagrahara and various areas in Ward No 192 Begur,KRIDL9448489352,BR - 000049 / 31-May-2017CBR - 004839 / 18-Aug-2017Rtgs - 000190 / 22-Aug-2017,4860000,4142775,717225
2059,192-15-000018,Construction of remaining length of RCC Drain at A K Colony in ward No 192 Begur,S Krishna9591160491,BR - 000079 / 14-Jul-2015CBR - 004888 / 21-Aug-2017Rtgs - 000191 / 22-Aug-2017,1010469,865147,145322
7902,192-15-000023,Improvements of roads near Naganeshwara Temple in ward no 192 Begur,KRIDL9342540302,BR - 000190 / 31-Dec-2015CBR - 004912 / 21-Aug-2017Rtgs - 000191 / 22-Aug-2017,404930,333710,71220
63909,192-11-000075,Drilling of 1 No. Borewell in ST colony of Basavanapura village in ward no. 192,NAGARAJ REDDY9880290051,BR - 000226 / 30-Dec-2016CBR - 004938 / 22-Aug-2017Rtgs - 000194 / 23-Aug-2017,513000,415220,97780
63888,192-11-000070,Drilling of 1 No. Borewell in ST Colony of Begur village in ward no. 192,NAGARAJA REDDY9880290051,BR - 000225 / 30-Dec-2016CBR - 004939 / 22-Aug-2017Rtgs - 000194 / 23-Aug-2017,513200,414135,99065
63920,192-11-000094,Drilling of Borewells with water supply system at SC/ST colony at Kalena Agrahara village in ward no. 192,KMVSN RAJU9880290051,BR - 000228 / 30-Dec-2016CBR - 004940 / 22-Aug-2017Rtgs - 000194 / 23-Aug-2017,483600,385365,98235
63912,192-11-000077,Drilling of 2 No. Borewells in ST colony of Elenahalli village of ward no. 192,KMVSN RAJU9880290051,BR - 000227 / 30-Dec-2016CBR - 004941 / 22-Aug-2017Rtgs - 000194 / 23-Aug-2017,1015240,852330,162910
63882,192-11-000092,Drilling of Borewells with water supply system at SC/SCT colony at Begur village in ward no. 192,KMVSN RAJU9880290051,BR - 000229 / 30-Dec-2016CBR - 004942 / 22-Aug-2017Rtgs - 000194 / 23-Aug-2017,513960,409920,104040
63894,192-11-000069,Drilling of 2 Borewell in SC colony of Begur Village,KMVSN RAJU9880290051,BR - 000230 / 30-Dec-2016CBR - 004943 / 22-Aug-2017Rtgs - 000194 / 23-Aug-2017,964560,812240,152320
7709,192-14-000046,Improvements to roads and drains at Ellenahalli village layouts in ward No 192 ,KRIDL9880954000,BR - 000203 / 30-Jan-2016CBR - 005596 / 07-Sep-2017Rtgs - 000210 / 07-Sep-2017,2971680,2474234,497446
4119,192-13-000009,IMPROVEMENTS TO ROADS AT CHIKKA BEGUR COLONY NEAR RAMASWAMY HOUSE ROAD IN WARD NO 192 BEGUR,Rangaswamy T R 9972904657,BR - 000115 / 31-Aug-2015CBR - 005749 / 11-Sep-2017Rtgs - 000217 / 12-Sep-2017,784320,679560,104760
9572,192-12-000030,DRILLING OF BORE WELLS AND ERRECTION OF PUMP AND MOTER TO EAST AND WEST SIDE OF BEGUR WARD NO 192,N Jagadish9342540302,BR - 000221 / 16-Feb-2016CBR - 005961 / 16-Sep-2017Rtgs - 000225 / 20-Sep-2017,1152846,979896,172950
107014,192-17-000030,Providing BWSSB UGD and water supply works in ward no.192.,KRIDL9999999999,BR - 000007 / 01-Sep-2017CBR - 005966 / 16-Sep-2017Rtgs - 000227 / 21-Sep-2017,7481613,6658079,823534
14084,192-13-000086,Improvements of roads at Mico layout in ward no 192,KRIDL9739163616,BR - 000228 / 29-Feb-2016CBR - 006200 / 22-Sep-2017Rtgs - 000232 / 22-Sep-2017,1095890,916340,179550
13961,192-14-000034,Improvements to roads and drains at Subhash Nagara A Block areas of Begur village in ward No 192 ,KRIDL9900125654,BR - 000230 / 29-Feb-2016CBR - 006202 / 22-Sep-2017Rtgs - 000232 / 22-Sep-2017,4497500,3786230,711270
14029,192-13-000049,Providing Sanitary Line at Main roads of Ellenahalli village in ward no 192,M/s KRIDL9036718749,BR - 000232 / 29-Feb-2016CBR - 006203 / 22-Sep-2017Rtgs - 000232 / 22-Sep-2017,2195950,1846790,349160
7991,192-14-000001,Providing Sign boards in ward No 192 Begur,H M Munikrishna9980795596,BR - 000199 / 07-Jan-2016CBR - 006222 / 22-Sep-2017Rtgs - 000232 / 22-Sep-2017,2099000,1817591,281409
98002,192-16-000002,Annual Operation and Maintenance of street lighting system in Doddakammanahalli Basvanapura Tejaswini nagar Chikkakammanahalli and associated area of ward no-192 Begur Package B9B of Bommanahalli zone.,M/s Ramya Electricals9448522800,BR - 000020 / 15-Jul-2017CBR - 006306 / 25-Sep-2017Rtgs - 000236 / 27-Sep-2017,366374,308314,58060
14113,192-14-000042,Improvements to roads and drains and Construction of toilets at Chikka Begur and hale ooru of Begur village in ward No 192 ,KRIDL9845183166,BR - 000242 / 31-Mar-2016CBR - 006457 / 04-Oct-2017Rtgs - 000241 / 06-Oct-2017,4463899,3736065,727834
5788,192-13-000052,Improvements to C C road at A D Colony in Begur village in ward no 192,KRIDL1234567890,BR - 000164 / 31-Oct-2015CBR - 006502 / 04-Oct-2017Rtgs - 000241 / 06-Oct-2017,548320,452920,95400
98001,192-16-000001,Annual Operation and Maintenance of street lighting system in Begur Subhash Nagara vishwapriya Layout Bassapura and associated area of ward no-192 Begur Package B9A of Bommanahalli zone.,M/s Ramya Electricals9448522800,BR - 000019 / 15-Jul-2017CBR - 006582 / 09-Oct-2017Rtgs - 000246 / 12-Oct-2017,413448,348988,64460
8779,192-14-000049,Improvements to roads and drains at Basapura village layouts in ward No 192 ,KRIDL9900007121,BR - 000226 / 22-Feb-2016CBR - 006656 / 10-Oct-2017Rtgs - 000247 / 12-Oct-2017,4490200,3774020,716180
92070,192-17-000004,Filling of potholes in ward No 192 Begur POW 2016-17,"M/s Saani Earth Movers & Constructions, Prop : Vasu Sevarthi9900007121",BR - 000014 / 28-Apr-2017CBR - 006768 / 13-Oct-2017Rtgs - 000253 / 17-Oct-2017,1952000,1651950,300050
9580,192-13-000100,Errection of Pump and Motor to borewlls in West side of ward no 192,KRIDL9108647735,BR - 000219 / 16-Feb-2016CBR - 007030 / 25-Oct-2017Rtgs - 000260 / 28-Oct-2017,1408826,1174077,234749
53407,192-16-000012,Providing Street lights in ward No 192 Begur (POW 2015-16),M/s. Ramya Electrical9448522800,BR - 000208 / 09-Aug-2016CBR - 007107 / 28-Oct-2017Rtgs - 000266 / 30-Oct-2017,1123182,1053402,69780
7932,192-14-000048,Supplying of drinking water through water tankers at Basavanapura village in ward No 192,KRIDL9845966999,BR - 000198 / 07-Jan-2016CBR - 007208 / 31-Oct-2017Rtgs - 000277 / 08-Nov-2017,849430,697335,152095
24589,192-14-000040,Improvements to roads and drains at Left side Vittasandra road Lakshmi Layout of Begur village in ward No 192 ,M/s KRIDL9342122510,BR - 000017 / 31-May-2016CBR - 007763 / 10-Nov-2017Rtgs - 000282 / 14-Nov-2017,496716,404356,92360
22072,192-14-000044,Supplying of drinking water through tankers at Subhash Nagara Layout in ward No 192,KRIDL9845131166,BR - 000013 / 20-May-2016CBR - 007764 / 10-Nov-2017Rtgs - 000282 / 14-Nov-2017,435116,364270,70846
44998,192-13-000063,Asphalting to roads of Subhashnagara A block Maramma temple road in ward no 192,KRIDL9900125654,BR - 000139 / 12-Sep-2016CBR - 007772 / 10-Nov-2017Rtgs - 000282 / 14-Nov-2017,1059025,882010,177015
24745,192-14-000036,Improvements to roads and drains at Subhash Nagara A and B Block areas of Begur village in ward No 192 ,KRIDL9900125654,BR - 000016 / 20-May-2016CBR - 007790 / 12-Nov-2017Rtgs - 000282 / 14-Nov-2017,4495450,3784960,710490
79710,192-14-000033,Improvements to roads and drains at Hale Ooru areas of Begur village in ward No 192 ,KRIDL9448489352,BR - 000252 / 04-Feb-2017CBR - 007798 / 12-Nov-2017Rtgs - 000282 / 14-Nov-2017,4976400,4127830,848570
103497,192-13-000060,Providing sanitary and Improvements of roads to Kumbara Kunte roads at Begur village in ward no 192,KRIDL9036718749,BR - 000048 / 31-May-2017CBR - 007801 / 12-Nov-2017Rtgs - 000282 / 14-Nov-2017,2195000,1831825,363175
13718,192-14-000023,Annual Maintenance of ward area in ward No 192 Begur,Venkatakrishna9141648915,BR - 000003 / 25-Apr-2016CBR - 007576 / 09-Nov-2017Rtgs - 000290 / 17-Nov-2017,828267,709287,118980
41149,192-14-000054,Improvements to roads and drains at Chikkakammanahalli village layouts in ward No 192 ,KRIDL9980795596,BR - 000004 / 30-Apr-2016CBR - 007648 / 10-Nov-2017Rtgs - 000290 / 17-Nov-2017,2488570,2081325,407245
111248,192-16-000035,Improvements of roads and drains in Begur SC Colony in ward No 192,Antony Swamy G9880174899,BR - 000190 / 30-Jun-2017CBR - 007908 / 15-Nov-2017Rtgs - 000292 / 17-Nov-2017,1270920,1090250,180670
110580,192-17-000038,Improvements to cross roads of Akshaya nagar East s1de 6th and 8th main road )in ward no 192 Begur,KRIDL9900007123,BR - 000184 / 30-Jun-2017CBR - 008126 / 25-Nov-2017Rtgs - 000306 / 28-Nov-2017,4988580,4162100,826480
60548,192-14-000051,Improvements to linking road of Basapura layout to Grave yard in ward No 192 ,KRIDL9845612031,BR - 000194 / 28-Oct-2016CBR - 008487 / 13-Dec-2017Rtgs - 000331 / 18-Dec-2017,993520,828485,165035
54837,192-14-000050,Improvements to roads and drains at Maruthi layout and Sushruthi layouts of Basapura village in ward No 192 ,KRIDL9900007121,BR - 000199 / 28-Oct-2016CBR - 008488 / 13-Dec-2017Rtgs - 000331 / 18-Dec-2017,4990130,4147150,842980
109822,192-13-000072,Providing Sanitary Line at Main road of Pragathi Nagara (from Chikka thoguru main road) in ward no 192,KRIDL9448388395,BR - 000042 / 20-May-2017CBR - 008588 / 19-Dec-2017Rtgs - 000334 / 21-Dec-2017,2197000,1858900,338100
109829,192-13-000074,Providing Sanitary Line at Right side cross roads of Pragathi Nagara in ward no 192,KRIDL9448388395,BR - 000043 / 20-May-2017CBR - 008589 / 19-Dec-2017Rtgs - 000334 / 21-Dec-2017,1646000,1384590,261410
109826,192-13-000073,Providing Sanitary Line at Left side cross roads of Pragathi Nagara in ward no 192,KRIDL9448388395,BR - 000041 / 20-May-2017CBR - 008590 / 19-Dec-2017Rtgs - 000334 / 21-Dec-2017,1648000,1387870,260130
55584,192-14-000061,Supplying of drinking water through water tankers at Kalena Agrahara village in ward No 192,KRIDL9845966999,BR - 000207 / 16-Nov-2016CBR - 008592 / 19-Dec-2017Rtgs - 000334 / 21-Dec-2017,308600,247210,61390
110789,192-17-000039,Improvements to cross roads of MLA Layout in 1st 2nd 3rd and 4th cross) ward no 192 Begur ,KRIDL9900007121,BR - 000185 / 30-Jun-2017CBR - 008688 / 27-Dec-2017Rtgs - 000360 / 20-Jan-2018,4997900,4183170,814730
